Household ID,Average age of adults in household (in years),Monthly household income (in Rs.),Number of adults in household,Avg.income,Current cable operator subscription fees (Rs. per month),Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Total,Avg Genre11,Avg Genre22,Avg Genre33,Avg Genre44,Avg Genre55,Avg Genre66,Avg Genre77,Avg Genre88,Proposed Plan (Genres included),Proposed subscription fee (Rs. per month),Survey Response
109880,68,"3,42,781",3,114260.3333,510,18,544,830,2293,1154,3083,263,0,8185,0.002199145,0.066463042,0.101405009,0.28014661,0.140989615,0.37666463,0.032131949,0,"2,1,5,8",320,Not interested
104203,40,"1,20,571",5,24114.2,525,492,49,1355,1930,3334,2008,701,124,9993,0.049234464,0.004903432,0.135594916,0.193135195,0.333633543,0.200940658,0.070149104,0.012408686,"2,1,5,8",330,Not interested
105666,45,"2,81,005",3,93668.33333,525,921,199,3907,583,3495,1091,1028,17,11241,0.081932212,0.017703051,0.347566942,0.051863713,0.310915399,0.097055422,0.091450939,0.001512321,"2,1,5,8",320,"Yes, I will switch!"
106100,28,"4,34,812",3,144937.3333,550,96,284,2527,3060,5452,3425,3646,81,18571,0.00516935,0.015292661,0.136072371,0.164773033,0.293576006,0.184427333,0.196327608,0.004361639,"2,1,5,8",280,Not interested
110577,66,"1,02,123",4,25530.75,500,57,380,419,1123,3421,4512,842,26,10780,0.00528757,0.035250464,0.038868275,0.104174397,0.317346939,0.418552876,0.078107607,0.002411874,"2,1,5,7,8",340,Not interested
101336,49,"2,98,526",5,59705.2,540,725,1354,2371,2454,7648,1944,7051,146,23693,0.030599755,0.057147681,0.100071751,0.103574896,0.322795762,0.082049551,0.297598447,0.006162158,"2,1,5,7,8",380,Not interested
106563,43,"3,58,095",4,89523.75,560,357,56,3925,3320,9571,2071,269,58,19627,0.018189229,0.002853212,0.19997962,0.169154736,0.487644571,0.105517909,0.01370561,0.002955113,"2,1,5,7,8",370,"Yes, I will switch!"
100528,55,"1,01,521",4,25380.25,490,381,19,319,284,519,175,221,14,1932,0.197204969,0.009834369,0.165113872,0.14699793,0.26863354,0.09057971,0.114389234,0.007246377,"2,1,5,7,4",420,"Yes, I will switch!"
105639,65,"1,61,133",3,53711,515,1015,102,1829,100,1803,1054,75,89,6067,0.1672985,0.016812263,0.301466952,0.016482611,0.297181474,0.173726718,0.012361958,0.014669524,"2,1,5,7,4",410,Not interested
107655,48,"4,20,533",5,84106.6,550,488,66,747,4040,5909,2074,1,62,13387,0.036453276,0.004930156,0.055800403,0.301785314,0.441398372,0.154926421,7.47E-05,0.004631359,"2,1,5,7,4",390,Not interested
107276,61,"1,59,301",4,39825.25,520,123,112,288,903,1074,1584,287,0,4371,0.028140014,0.025623427,0.065888813,0.206588881,0.245710364,0.362388469,0.065660032,0,"2,1,5,7,3",440,"Yes, I will switch!"
111579,28,"1,44,153",5,28830.6,540,461,114,2111,959,2525,888,2503,99,9660,0.047722567,0.011801242,0.218530021,0.099275362,0.261387164,0.091925466,0.259109731,0.010248447,"2,1,5,7,3",390,"Yes, I will switch!"
100540,24,"1,04,008",5,20801.6,550,274,179,595,589,1621,837,123,1,4219,0.0649443,0.042427115,0.14102868,0.139606542,0.384214269,0.198388244,0.029153828,0.000237023,"2,1,5,7,3",390,"Yes, I will switch!"
108073,36,"3,30,795",4,82698.75,500,691,165,285,81,801,800,59,0,2882,0.239764053,0.057251908,0.09888966,0.028105482,0.277931992,0.27758501,0.020471895,0,"2,1,5,7",320,"Yes, I will switch!"
105462,23,"53,215",3,17738.33333,550,289,145,1172,2119,1397,709,1958,5,7794,0.037079805,0.018604054,0.150372081,0.271875802,0.179240441,0.090967411,0.251218886,0.000641519,"2,1,5,7",310,Not interested
110074,37,"2,44,213",4,61053.25,560,75,4,679,158,979,183,453,0,2531,0.029632556,0.001580403,0.26827341,0.062425919,0.386803635,0.072303437,0.17898064,0,"2,1,5,7",320,"Yes, I will switch!"
101066,24,"2,63,775",3,87925,580,456,18,492,224,402,428,1872,1,3893,0.117133316,0.004623684,0.126380683,0.057539173,0.103262266,0.10994092,0.480863088,0.000256871,"2,1,5,7",330,"Yes, I will switch!"
104249,67,"3,19,236",3,106412,490,207,4,342,147,1226,864,132,0,2922,0.070841889,0.001368925,0.117043121,0.050308008,0.419575633,0.295687885,0.045174538,0,"2,1,5,6",350,"Yes, I will switch!"
101867,36,"2,60,741",4,65185.25,500,283,51,1141,1725,1435,1297,2670,0,8602,0.032899326,0.005928854,0.132643571,0.200534759,0.166821669,0.150778889,0.310392932,0,"2,1,5,6",400,Not interested
107318,19,"2,33,369",3,77789.66667,510,50,4034,2439,833,12571,1141,488,25,21581,0.002316853,0.186923683,0.113016079,0.038598767,0.582503128,0.052870581,0.022612483,0.001158426,"2,1,5,6",370,Not interested
102080,46,"2,76,020",5,55204,520,689,376,455,1420,2859,3455,3404,8,12666,0.0543976,0.029685773,0.035922943,0.112111164,0.225722406,0.272777515,0.268750987,0.000631612,"2,1,5,6",390,Not interested
109750,19,"3,69,788",3,123262.6667,490,112,132,527,2187,5499,779,333,0,9569,0.011704462,0.013794545,0.055073675,0.228550528,0.574668199,0.081408716,0.034799875,0,"2,1,5,4,6",420,Not interested
106916,60,"1,87,638",4,46909.5,580,103,82,963,628,1819,268,759,2,4624,0.022275087,0.017733564,0.208261246,0.135813149,0.393382353,0.057958478,0.164143599,0.000432526,"2,1,5,4,6",440,"Yes, I will switch!"
108119,36,"2,27,524",4,56881,475,309,258,555,4618,5293,4584,106,3,15726,0.019648989,0.016405952,0.035291873,0.293653822,0.33657637,0.291491797,0.00674043,0.000190767,"2,1,5,4,3",460,Not interested
100390,32,"23,709",3,7903,490,634,44,247,495,713,71,534,0,2738,0.23155588,0.016070124,0.090211833,0.180788897,0.260409058,0.025931337,0.195032871,0,"2,1,5,4,3",450,Not interested
109426,54,"4,94,962",4,123740.5,490,104,1124,1626,216,1180,1038,534,4,5826,0.017851013,0.192928253,0.279093718,0.03707518,0.202540336,0.178166838,0.091658084,0.000686577,"2,1,5,4,3",420,Not interested
108305,68,"3,52,145",3,117381.6667,500,938,43,1529,2419,3836,887,558,51,10261,0.091414092,0.004190625,0.149010818,0.235747003,0.373842705,0.086443816,0.054380665,0.004970276,"2,1,5,4",360,"Yes, I will switch!"
112236,34,"4,79,111",3,159703.6667,500,406,43,1443,1614,2917,2281,215,30,8949,0.045368198,0.004805006,0.161247067,0.180355347,0.325958208,0.254888814,0.024025031,0.00335233,"2,1,5,4",360,"Yes, I will switch!"
100785,64,"4,57,771",4,114442.75,520,240,4,1508,842,3547,334,494,97,7066,0.033965468,0.000566091,0.21341636,0.119162185,0.501981319,0.04726861,0.069912256,0.01372771,"2,1,5,4",320,Not interested
106442,47,"27,139",5,5427.8,525,17,674,1557,230,2703,1355,457,49,7042,0.002414087,0.095711446,0.22110196,0.032661176,0.383839818,0.192416927,0.064896336,0.00695825,"2,1,5,4",330,"Yes, I will switch!"
108503,59,"3,40,434",4,85108.5,600,8,37,675,56,398,365,3524,23,5086,0.001572945,0.007274872,0.132717263,0.011010617,0.078254031,0.071765631,0.692882422,0.004522218,"2,1,5,4",390,Not interested
100033,69,"4,44,896",3,148298.6667,600,98,2431,1794,3845,3841,8378,1393,3,21783,0.004498921,0.11160079,0.082357802,0.176513795,0.176330166,0.384611853,0.063948951,0.000137722,"2,1,5,4",390,Not interested
107156,25,"3,48,702",4,87175.5,475,24,1,193,2480,2641,1206,124,21,6690,0.003587444,0.000149477,0.028849028,0.370702541,0.394768311,0.180269058,0.018535127,0.003139013,"2,1,5,3",370,Not interested
102198,66,"61,263",3,20421,490,38,57,83,26,211,88,106,0,609,0.062397373,0.093596059,0.136288998,0.042692939,0.346469622,0.144499179,0.174055829,0,"2,1,5,3",370,Not interested
100481,61,"2,18,408",4,54602,500,105,350,338,736,1465,228,441,29,3692,0.02843987,0.094799567,0.091549296,0.199349946,0.3968039,0.061755146,0.119447454,0.007854821,"2,1,5,3",340,"Yes, I will switch!"
110067,35,"1,58,447",4,39611.75,515,626,666,443,1720,4464,3280,234,0,11433,0.054753783,0.058252427,0.038747485,0.150441704,0.390448701,0.286888831,0.020467069,0,"2,1,5,3",330,Not interested
106061,23,"4,63,323",3,154441,500,108,85,696,2929,4789,884,2635,47,12173,0.008872094,0.006982667,0.057175717,0.240614475,0.393411649,0.072619732,0.216462663,0.003861004,"2,1,5",300,Not interested
108708,54,"2,84,464",4,71116,515,641,25,272,494,1125,406,31,4,2998,0.213809206,0.008338893,0.090727151,0.164776518,0.375250167,0.135423616,0.010340227,0.001334223,"2,1,5",290,Not interested
107362,44,"2,13,925",3,71308.33333,580,619,47,271,676,2963,700,236,0,5512,0.112300435,0.008526851,0.049165457,0.122641509,0.537554427,0.126995646,0.042815675,0,"2,1,5",250,Not interested
108987,61,"3,40,104",3,113368,500,269,22,554,1180,5866,1252,960,0,10103,0.026625755,0.002177571,0.054835197,0.116796991,0.580619618,0.123923587,0.095021281,0,"2,1,4,8,7",420,Not interested
109413,28,"3,11,337",5,62267.4,540,1338,11,1092,123,2520,180,588,61,5913,0.226281076,0.001860308,0.184677829,0.020801624,0.426179604,0.0304414,0.099441908,0.010316252,"2,1,4,8,7",370,Not interested
104793,48,"1,07,918",4,26979.5,600,43,45,771,52,2136,659,2195,0,5901,0.007286901,0.007625826,0.130655821,0.008812066,0.361972547,0.111675987,0.371970852,0,"2,1,4,8,7",420,Not interested
110385,48,"3,59,317",3,119772.3333,490,333,46,678,4218,7038,1264,875,202,14654,0.022724171,0.003139075,0.046267231,0.287839498,0.480278422,0.086256312,0.059710659,0.013784632,"2,1,4,8,5",350,"Yes, I will switch!"
100693,46,"1,18,158",3,39386,550,3011,29,1146,283,1302,490,225,10,6496,0.46351601,0.004464286,0.176416256,0.043565271,0.200431034,0.075431034,0.0346367,0.001539409,"2,1,4,8,5",420,Not interested
101130,55,"1,35,263",4,33815.75,550,307,0,989,176,229,124,746,38,2609,0.117669605,0,0.379072442,0.067458796,0.087773093,0.047527788,0.285933308,0.014564967,"2,1,4,8,5",410,Not interested
108203,36,"17,319",3,5773,525,343,98,962,1147,3630,2940,650,62,9832,0.034886086,0.009967453,0.097843775,0.116659886,0.369202604,0.299023596,0.066110659,0.00630594,"2,1,4,8,3",400,Not interested
104593,31,"99,424",3,33141.33333,525,209,8,1741,6,408,78,145,0,2595,0.080539499,0.003082852,0.670905588,0.002312139,0.157225434,0.030057803,0.055876686,0,"2,1,4,8,3",460,"Yes, I will switch!"
107003,47,"3,50,818",5,70163.6,475,12,0,0,31,21,4,0,0,68,0.176470588,0,0,0.455882353,0.308823529,0.058823529,0,0,"2,1,4,8",340,Not interested
105441,46,"3,82,323",3,127441,475,298,254,4039,1885,3846,1986,75,85,12468,0.023901187,0.020372153,0.32394931,0.151187039,0.308469682,0.159287777,0.006015399,0.006817453,"2,1,4,8",310,Not interested
108415,60,"4,52,954",5,90590.8,490,396,82,883,618,4663,1225,65,163,8095,0.048919086,0.01012971,0.109079679,0.076343422,0.576034589,0.15132798,0.008029648,0.020135886,"2,1,4,8",310,Not interested
111428,33,"21,058",5,4211.6,550,328,1747,2287,207,2845,423,817,1,8655,0.037897169,0.201848642,0.264240324,0.023916811,0.328711727,0.048873484,0.094396303,0.00011554,"2,1,4,8",320,Not interested
110564,36,"3,05,265",5,61053,550,167,228,1639,966,3155,1337,106,6,7604,0.021962125,0.029984219,0.21554445,0.127038401,0.414913204,0.175828511,0.013940032,0.000789058,"2,1,4,8",340,Not interested
105268,30,"3,17,366",3,105788.6667,475,141,697,844,579,2171,2049,76,1,6558,0.021500457,0.106282403,0.128697774,0.088289113,0.331046051,0.312442818,0.011588899,0.000152486,"2,1,4,6,8",430,Not interested
111619,48,"4,48,398",4,112099.5,490,376,280,1840,582,2912,847,348,138,7323,0.051345077,0.038235696,0.251263144,0.079475625,0.397651236,0.11566298,0.047521508,0.018844736,"2,1,4,6,8",360,Not interested
106385,35,"57,698",5,11539.6,500,1310,7,880,141,63,90,189,0,2680,0.48880597,0.00261194,0.328358209,0.05261194,0.023507463,0.03358209,0.070522388,0,"2,1,4,6,8",360,Not interested
110462,34,"3,35,488",3,111829.3333,500,518,246,2193,2591,6697,1568,901,340,15054,0.034409459,0.016341172,0.145675568,0.172113724,0.444865152,0.104158363,0.059851202,0.022585359,"2,1,4,6,5",430,Not interested
101690,43,"1,13,279",4,28319.75,525,258,287,3547,1623,4986,4714,1182,43,16640,0.015504808,0.017247596,0.213161058,0.097536058,0.299639423,0.283293269,0.071033654,0.002584135,"2,1,4,6,5",390,Not interested
112151,25,"4,67,553",4,116888.25,600,88,306,3318,1127,2695,712,606,65,8917,0.00986879,0.034316474,0.372098239,0.126387799,0.302231692,0.079847482,0.067960076,0.007289447,"2,1,4,6,5",390,"Yes, I will switch!"
104977,54,"2,09,144",3,69714.66667,510,0,0,8,0,0,0,841,0,849,0,0,0.00942285,0,0,0,0.99057715,0,"2,1,4,6",340,Not interested
101404,26,"4,38,438",4,109609.5,510,59,53,93,1,34,25,1406,0,1671,0.035308199,0.031717534,0.055655296,0.000598444,0.020347098,0.014961101,0.841412328,0,"2,1,4,6",320,"Yes, I will switch!"
107651,19,"2,23,127",4,55781.75,515,91,77,1078,862,1167,474,532,6,4287,0.021226965,0.017961278,0.251457896,0.201073011,0.272218334,0.11056683,0.124096105,0.00139958,"2,1,4,6",410,Not interested
100196,34,"1,19,061",3,39687,600,258,257,597,82,2661,867,2330,0,7052,0.036585366,0.036443562,0.084656835,0.011627907,0.377339762,0.122943846,0.330402723,0,"2,1,4,6",340,"Yes, I will switch!"
103693,26,"1,21,708",4,30427,490,837,307,3020,1214,2772,1641,35,12,9838,0.085078268,0.03120553,0.306972962,0.123399065,0.281764586,0.166802196,0.003557634,0.00121976,"2,1,4,5,7",430,Not interested
111508,24,"2,28,745",4,57186.25,520,423,5,1473,863,1863,1716,1220,3,7566,0.05590801,0.000660851,0.194686757,0.114062913,0.246233148,0.226804124,0.161247687,0.000396511,"2,1,4,5,7",420,Not interested
104531,20,"63,242",3,21080.66667,510,272,22,1109,191,1419,546,1633,8,5200,0.052307692,0.004230769,0.213269231,0.036730769,0.272884615,0.105,0.314038462,0.001538462,"2,1,4,5,6",430,Not interested
104402,35,"1,38,465",3,46155,510,498,171,543,272,1209,834,116,16,3659,0.13610276,0.04673408,0.148401203,0.074337251,0.330418147,0.227931129,0.031702651,0.004372779,"2,1,4,5,6",420,Not interested
108513,60,"1,36,580",3,45526.66667,600,46,586,1096,557,3390,1211,261,24,7171,0.006414726,0.081718031,0.152837819,0.077673965,0.472737415,0.168874634,0.036396597,0.003346814,"2,1,4,5,6",440,Not interested
104950,45,"3,06,072",3,102024,475,609,264,2611,5762,3584,4114,266,0,17210,0.035386403,0.015339919,0.15171412,0.334805346,0.208251017,0.239047066,0.01545613,0,"2,1,4,3",390,Not interested
109143,47,"62,042",3,20680.66667,540,113,129,1349,471,2154,1008,3,0,5227,0.021618519,0.024679548,0.25808303,0.090109049,0.412091066,0.192844844,0.000573943,0,"2,1,4,3",370,Not interested
101418,63,"1,79,819",3,59939.66667,540,2354,14,1169,627,3028,382,6416,82,14072,0.167282547,0.000994883,0.083072769,0.044556566,0.215179079,0.027146106,0.455940875,0.005827175,"2,1,4,3",370,Not interested
101634,39,"3,93,230",5,78646,540,24,1509,1195,1567,4395,1821,268,35,10814,0.002219345,0.139541335,0.110504901,0.144904753,0.406417607,0.168392824,0.024782689,0.003236545,"2,1,4,3",430,Not interested
110430,28,"88,569",4,22142.25,475,13,1807,1157,236,1086,293,618,33,5243,0.002479496,0.34465001,0.220675186,0.045012397,0.207133321,0.055884036,0.117871448,0.006294106,"2,1,4",310,Not interested
109947,41,"4,86,807",3,162269,475,485,216,2491,8667,9039,2517,3156,0,26571,0.018252983,0.008129163,0.093748824,0.32618268,0.340182906,0.094727334,0.118776109,0,"2,1,4",260,Not interested
104387,45,"3,12,365",3,104121.6667,520,0,0,0,0,41,8,789,0,838,0,0,0,0,0.048926014,0.009546539,0.941527446,0,"2,1,4",270,Not interested
102638,51,"3,95,756",3,131918.6667,575,31,18,1,13,36,209,8,0,316,0.098101266,0.056962025,0.003164557,0.041139241,0.113924051,0.661392405,0.025316456,0,"2,1,4",260,Not interested
103551,57,"4,88,683",5,97736.6,475,123,17,159,3261,5888,3218,113,82,12861,0.009563798,0.001321826,0.012362958,0.253557266,0.45781821,0.250213825,0.008786253,0.006375865,"2,1,3,7,8",400,Not interested
103660,23,"4,07,168",3,135722.6667,500,224,217,375,365,736,759,419,0,3095,0.072374798,0.070113086,0.121163166,0.117932149,0.237802908,0.245234249,0.135379645,0,"2,1,3,7,8",360,"Yes, I will switch!"
111157,50,"2,27,687",3,75895.66667,490,25,36,2523,3305,8091,1887,15,189,16071,0.001555597,0.00224006,0.156990853,0.205649928,0.503453425,0.117416464,0.000933358,0.011760314,"2,1,3,7,6",380,Not interested
109842,52,"44,953",5,8990.6,515,1197,19,2659,2119,7247,386,1416,150,15193,0.078786283,0.001250576,0.175014809,0.139472125,0.476995985,0.025406437,0.093200816,0.009872968,"2,1,3,7,6",440,Not interested
104804,55,"1,01,725",5,20345,525,565,296,577,291,2525,288,877,8,5427,0.104109084,0.054542104,0.106320251,0.053620785,0.465266261,0.053067993,0.16159941,0.001474111,"2,1,3,7,6",390,Not interested
105288,28,"4,72,882",5,94576.4,525,143,56,519,5445,6582,2870,1401,135,17151,0.008337706,0.003265116,0.030260626,0.3174742,0.38376771,0.167337182,0.081686199,0.007871261,"2,1,3,7,6",450,Not interested
108201,19,"37,233",3,12411,540,152,12,197,237,468,246,439,0,1751,0.086807539,0.006853227,0.112507139,0.135351228,0.267275842,0.140491148,0.250713878,0,"2,1,3,7,6",420,Not interested
110447,65,"2,58,877",4,64719.25,560,45,26,1137,789,1251,990,332,1,4571,0.009844673,0.005688033,0.24874207,0.172609932,0.273681908,0.216582805,0.072631809,0.000218771,"2,1,3,7,6",420,"Yes, I will switch!"
108587,30,"2,47,860",5,49572,540,32,989,1424,2574,4086,1725,1361,94,12285,0.002604803,0.080504681,0.115913716,0.20952381,0.332600733,0.14041514,0.110785511,0.007651608,"2,1,3,6,7",390,"Yes, I will switch!"
106021,39,"4,01,262",3,133754,550,0,93,433,107,396,29,358,0,1416,0,0.065677966,0.30579096,0.075564972,0.279661017,0.020480226,0.252824859,0,"2,1,3,6,7",370,Not interested
107669,69,"1,63,588",4,40897,500,62,634,84,77,144,113,90,0,1204,0.051495017,0.526578073,0.069767442,0.063953488,0.119601329,0.093853821,0.074750831,0,"2,1,3,6",410,Not interested
100080,66,"4,93,567",3,164522.3333,500,1475,30,529,38,513,10,169,0,2764,0.533646889,0.010853835,0.191389291,0.013748191,0.185600579,0.003617945,0.061143271,0,"2,1,3,6",420,"Yes, I will switch!"
104011,23,"1,56,374",4,39093.5,515,127,43,354,230,510,626,164,0,2054,0.061830574,0.020934761,0.172346641,0.111976631,0.248296008,0.304771178,0.079844206,0,"2,1,3,6",400,"Yes, I will switch!"
104963,35,"1,21,693",3,40564.33333,525,212,102,941,5627,4727,9127,2167,21,22924,0.00924795,0.004449485,0.041048683,0.24546327,0.206203106,0.398141686,0.09452975,0.00091607,"2,1,3,6",380,"Yes, I will switch!"
109774,60,"4,71,262",3,157087.3333,525,265,11,2339,3320,4638,2284,663,1,13521,0.019599142,0.000813549,0.172990163,0.245543969,0.343021966,0.168922417,0.049034835,7.40E-05,"2,1,3,6",340,"Yes, I will switch!"
103704,21,"96,335",3,32111.66667,580,66,17,335,843,1442,625,81,0,3409,0.019360516,0.0049868,0.098269287,0.247286594,0.422997947,0.183338222,0.023760634,0,"2,1,3,6",370,Not interested
110691,26,"82,414",3,27471.33333,525,492,56,166,239,1394,795,195,19,3356,0.146603099,0.016686532,0.049463647,0.071215733,0.415375447,0.236889154,0.058104887,0.005661502,"2,1,3,5,6",440,Not interested
103542,64,"3,38,387",5,67677.4,525,0,47,670,155,1047,217,240,2,2378,0,0.019764508,0.281749369,0.065180824,0.440285955,0.091253154,0.100925147,0.000841043,"2,1,3,5,6",490,"Yes, I will switch!"
102334,57,"4,43,604",4,110901,540,0,0,87,5,26,8,1,0,127,0,0,0.68503937,0.039370079,0.204724409,0.062992126,0.007874016,0,"2,1,3,5,6",470,"Yes, I will switch!"
110141,57,"4,71,231",3,157077,520,99,74,541,1946,2839,788,32,0,6319,0.015667036,0.011710714,0.085614812,0.30796012,0.449279949,0.124703276,0.005064092,0,"2,1,3,5,4",450,Not interested
110599,27,"2,60,996",5,52199.2,575,132,457,490,445,541,843,394,40,3342,0.039497307,0.136744464,0.146618791,0.1331538,0.161879114,0.252244165,0.117893477,0.011968881,"2,1,3,5,4",440,Not interested
103592,43,"75,836",5,15167.2,510,409,14,1622,1560,3709,565,2635,54,10568,0.038701741,0.001324754,0.15348221,0.147615443,0.350965178,0.053463285,0.249337623,0.005109765,"2,1,3,4,5",470,"Yes, I will switch!"
101359,48,"1,90,621",5,38124.2,525,433,19,994,3085,3412,1713,262,0,9918,0.043657996,0.001915709,0.100221819,0.311050615,0.344020972,0.172716273,0.026416616,0,"2,1,3,4,5",490,"Yes, I will switch!"
110763,40,"91,496",5,18299.2,475,1919,8,555,155,3821,66,182,0,6706,0.286161646,0.001192962,0.082761706,0.02311363,0.569788249,0.009841933,0.027139875,0,"2,1,3,4",380,Not interested
108691,41,"3,01,793",5,60358.6,500,0,0,113,45,28,158,0,0,344,0,0,0.328488372,0.130813953,0.081395349,0.459302326,0,0,"2,1,3,4",430,Not interested
111024,33,"4,40,375",4,110093.75,560,174,591,2100,2269,5777,1508,1151,0,13570,0.012822402,0.043551953,0.154753132,0.167207074,0.425718497,0.111127487,0.084819455,0,"2,1,3,4",380,Not interested
103482,69,"1,05,976",3,35325.33333,575,432,1173,982,1193,3836,1451,860,6,9933,0.043491392,0.118091211,0.098862378,0.120104702,0.386187456,0.146078727,0.086580087,0.000604047,"2,1,3,4",340,"Yes, I will switch!"
102163,44,"2,00,623",5,40124.6,575,608,332,558,599,2644,546,426,4,5717,0.106349484,0.058072416,0.097603638,0.104775232,0.462480322,0.095504635,0.074514606,0.000699668,"2,1,3,4",420,"Yes, I will switch!"
103265,29,"2,36,442",5,47288.4,500,582,42,1753,1977,2421,1619,2121,2,10517,0.055338975,0.003993534,0.166682514,0.187981364,0.230198726,0.153941238,0.201673481,0.000190168,"2,1,3",300,Not interested
100459,21,"2,49,074",5,49814.8,525,5,0,345,31,294,5,449,0,1129,0.004428698,0,0.305580159,0.027457927,0.26040744,0.004428698,0.397697077,0,"2,1,3",270,Not interested
100449,51,"22,437",4,5609.25,550,568,81,1280,169,1922,243,395,5,4663,0.121809994,0.017370791,0.274501394,0.036242762,0.412180999,0.052112374,0.084709415,0.001072271,"2,1,3",290,Not interested
105655,19,"1,81,299",4,45324.75,475,11,0,21,14,100,4,0,0,150,0.073333333,0,0.14,0.093333333,0.666666667,0.026666667,0,0,"1,8,7,6,4",300,Not interested
109399,36,"1,78,091",4,44522.75,510,0,4,11,5,418,18,3470,0,3926,0,0.001018849,0.002801834,0.001273561,0.106469689,0.004584819,0.883851248,0,"1,8,7,6,4",300,"Yes, I will switch!"
103399,35,"3,65,450",5,73090,490,102,750,167,20,3,80,1446,0,2568,0.039719626,0.292056075,0.065031153,0.007788162,0.001168224,0.031152648,0.563084112,0,"1,8,7,6",270,"Yes, I will switch!"
106820,39,"3,54,949",4,88737.25,520,258,9,2929,2092,3971,734,410,102,10505,0.024559733,0.000856735,0.27881961,0.199143265,0.378010471,0.06987149,0.039029034,0.009709662,"1,8,7,6",230,Not interested
104306,40,"3,71,022",3,123674,525,614,53,2629,2029,8143,1351,64,5,14888,0.041241268,0.003559914,0.176585169,0.136284256,0.546950564,0.090744224,0.004298764,0.000335841,"1,8,7,6",270,Not interested
111490,50,"3,28,664",4,82166,580,755,789,1926,1262,3493,3107,4436,187,15955,0.047320589,0.049451583,0.12071451,0.079097462,0.218928236,0.194735193,0.278031965,0.011720464,"1,8,7,6",230,"Yes, I will switch!"
108786,53,"3,81,212",4,95303,500,275,157,282,179,1540,218,45,0,2696,0.102002967,0.058234421,0.104599407,0.066394659,0.571216617,0.080860534,0.016691395,0,"1,8,7,5,6",330,"Yes, I will switch!"
110453,42,"1,26,233",4,31558.25,510,925,47,1053,616,2319,552,303,0,5815,0.159071367,0.008082545,0.181083405,0.105932932,0.398796217,0.094926913,0.052106621,0,"1,8,7,5,6",340,Not interested
108291,51,"2,88,493",3,96164.33333,500,203,246,1637,1178,2789,799,1853,1,8706,0.023317252,0.028256375,0.188031243,0.135308982,0.320353779,0.091775787,0.212841718,0.000114863,"1,8,7,4,5",320,"Yes, I will switch!"
101943,53,"3,83,301",3,127767,575,3,11,639,221,362,126,977,18,2357,0.001272804,0.00466695,0.27110734,0.093763258,0.153585066,0.053457785,0.41450997,0.007636826,"1,8,7,4,5",300,Not interested
101353,46,"1,16,993",3,38997.66667,600,66,163,495,502,777,128,972,16,3119,0.021160628,0.05226034,0.158704713,0.160949022,0.249118307,0.041038794,0.311638346,0.005129849,"1,8,7,4,5",340,"Yes, I will switch!"
109038,63,"1,78,600",4,44650,510,157,13,2189,245,2467,342,173,6,5592,0.028075823,0.00232475,0.391452074,0.043812589,0.441165951,0.061158798,0.030937053,0.001072961,"1,8,7,3,6",330,"Yes, I will switch!"
101046,65,"1,36,715",5,27343,525,78,57,338,3126,3042,1129,2785,8,10563,0.007384266,0.005396194,0.031998485,0.295938654,0.287986368,0.106882514,0.263656158,0.000757361,"1,8,7,3,6",310,Not interested
109605,63,"79,458",5,15891.6,475,414,12,579,988,5216,1475,1039,0,9723,0.042579451,0.001234187,0.059549522,0.101614728,0.53645994,0.15170215,0.106860023,0,"1,8,7,3,5",320,"Yes, I will switch!"
110998,68,"4,17,795",4,104448.75,540,202,28,553,760,1361,1250,160,3,4317,0.046791754,0.006485986,0.128098216,0.176048182,0.31526523,0.28955293,0.037062775,0.000694927,"1,8,7,3,5",370,Not interested
105982,69,"4,68,639",4,117159.75,490,39,112,995,157,1047,487,2364,0,5201,0.007498558,0.02153432,0.191309364,0.030186503,0.201307441,0.093635839,0.454527975,0,"1,8,7,3,2",420,Not interested
101478,34,"3,81,598",5,76319.6,500,0,118,66,108,115,25,19,0,451,0,0.261640798,0.146341463,0.239467849,0.254988914,0.055432373,0.042128603,0,"1,8,7,3,2",410,Not interested
101621,48,"1,22,413",4,30603.25,525,27,91,108,37,158,226,69,0,716,0.037709497,0.127094972,0.150837989,0.051675978,0.220670391,0.315642458,0.096368715,0,"1,8,7,3,2",360,Not interested
107759,18,"2,42,596",4,60649,475,75,33,569,1682,4853,1331,284,0,8827,0.008496658,0.00373853,0.064461312,0.190551716,0.549790416,0.150787357,0.032174012,0,"1,8,7,3",260,Not interested
105252,20,"4,23,092",3,141030.6667,500,0,163,101,18,207,56,130,0,675,0,0.241481481,0.14962963,0.026666667,0.306666667,0.082962963,0.192592593,0,"1,8,7,3",280,Not interested
100612,45,"4,93,547",5,98709.4,515,238,143,278,433,930,125,646,0,2793,0.085213033,0.051199427,0.099534551,0.155030433,0.332975295,0.044754744,0.231292517,0,"1,8,7,3",280,Not interested
107605,58,"1,31,487",3,43829,520,46,13,0,0,91,12,0,0,162,0.283950617,0.080246914,0,0,0.561728395,0.074074074,0,0,"1,8,7,3",280,"Yes, I will switch!"
108273,30,"1,94,022",5,38804.4,525,157,321,1034,122,1772,342,484,51,4283,0.036656549,0.074947467,0.241419566,0.028484707,0.413728695,0.079850572,0.113004903,0.011907541,"1,8,7,3",240,"Yes, I will switch!"
