initialUsedMemory,initialFreeMemory,query token,gcRun,gcInitialMemory,gcFinalMemory,gcTotalMemory,userTime,sysTime,realTime,cpuTimeTaken,finalUsedMemory,finalFreeMemory
6.394820273,1.432816446,token_73,0,0,0,0,0,0,0,0.116565265,6.449063316,1.378573403
6.177360967,1.745490596,token_73,0,0,0,0,0,0,0,0.102792493,6.223437548,1.699414015
6.703620754,1.288078465,token_73,0,0,0,0,0,0,0,0.109231049,6.76149372,1.230205499
6.336926281,1.686511219,token_73,0,0,0,0,0,0,0,0.110668289,6.397744335,1.625693165
7.108291805,0.520126164,token_73,1,7.125669479,4.826138496,7.703125,0.1,0,0.02,0.104199177,4.870754808,2.832370192
6.509926118,1.204917632,token_73,0,0,0,0,0,0,0,0.102879381,6.555306561,1.159537189
6.722666822,1.203114428,token_73,0,0,0,0,0,0,0,0.103830064,6.768462941,1.157318309
7.399867646,0.393101104,token_73,1,7.450525284,4.996131897,7.890136719,0.16,0.01,0.02,0.105704175,5.015932322,2.874204397
5.974452212,1.875645444,token_73,0,0,0,0,0,0,0,0.101348656,6.028773017,1.821324639
5.189591326,2.647322737,token_73,0,0,0,0,0,0,0,0.10173376,5.241004609,2.595909454
5.583400674,2.134372763,token_73,0,0,0,0,0,0,0,0.102415864,5.643780082,2.073993355
5.992418386,1.723890208,token_73,0,0,0,0,0,0,0,0.103439575,6.049210265,1.667098328
5.617987588,2.235039756,token_73,0,0,0,0,0,0,0,0.103491929,5.669212185,2.183815159
6.887139097,0.940009341,token_73,0,0,0,0,0,0,0,0.102502284,6.947742455,0.879405983
7.44846496,0.456320196,token_73,1,7.453333855,4.993301392,7.926757813,0.1,0,0.02,0.103153057,5.052199028,2.874558784
5.725457579,1.796026796,token_73,0,0,0,0,0,0,0,0.102782269,5.787922636,1.733561739
4.49828127,2.751230448,token_74,0,0,0,0,0,0,0,0.105479764,4.580378637,2.669133082
4.809491187,2.416583031,token_74,0,0,0,0,0,0,0,0.105382147,4.885526016,2.340548202
5.104905762,2.125074707,token_74,0,0,0,0,0,0,0,0.105547381,5.180357173,2.049623296
5.410382152,2.147723317,token_74,0,0,0,0,0,0,0,0.106010016,5.489732146,2.068373322
4.926064149,2.770713195,token_74,0,0,0,0,0,0,0,0.105011093,5.0077186,2.689058743
4.267407849,3.618822619,token_74,0,0,0,0,0,0,0,0.105676362,4.326879323,3.559351146
6.397920452,1.226591267,token_74,1,6.412635803,4.100597382,7.90234375,0.11,0,0.02,0.106655734,4.153268747,3.749075003
5.404678099,2.009384401,token_74,0,0,0,0,0,0,0,0.105854451,5.47905957,1.93500293
4.957887784,2.183713779,token_74,0,0,0,0,0,0,0,0.105171589,5.027513839,2.114087723
4.538998984,2.907290079,token_74,0,0,0,0,0,0,0,0.105810904,4.605161943,2.84112712
6.086662561,1.500739783,token_74,0,0,0,0,0,0,0,0.108149749,6.155193016,1.432209328
5.924396843,1.650310189,token_74,0,0,0,0,0,0,0,0.108525063,5.99984251,1.574864522
6.646000214,1.111812286,token_74,0,0,0,0,0,0,0,0.10564296,6.722827442,1.034985058
6.760275654,1.011697002,token_74,0,0,0,0,0,0,0,0.105274514,6.840455875,0.931516781
6.51800365,1.34137135,token_74,0,0,0,0,0,0,0,0.105243809,6.588985123,1.270389877
5.61650756,2.336129159,token_74,0,0,0,0,0,0,0,0.105696543,5.693877786,2.258758932
5.981426381,2.017108776,token_74,0,0,0,0,0,0,0,0.110445511,6.06479124,1.933743916
5.142399222,2.881038278,token_74,0,0,0,0,0,0,0,0.103093044,5.199957736,2.823479764
4.975846946,2.505110085,token_74,0,0,0,0,0,0,0,0.105988458,5.04728955,2.433667481
6.555306561,1.159537189,token_74,0,0,0,0,0,0,0,0.109071988,6.636519842,1.078323908
6.621585965,1.23192966,token_74,0,0,0,0,0,0,0,0.1047437,6.697191417,1.156324208
6.660255983,1.229880735,token_74,0,0,0,0,0,0,0,0.105452173,6.739707537,1.150429182
6.794373497,1.055724159,token_74,0,0,0,0,0,0,0,0.108762406,6.87582726,0.974270396
5.337521069,2.499392994,token_74,0,0,0,0,0,0,0,0.106996459,5.408253685,2.428660378
6.757958293,0.959815145,token_74,0,0,0,0,0,0,0,0.104954485,6.835030451,0.882742986
5.771783777,1.944524817,token_74,0,0,0,0,0,0,0,0.106415442,5.854638398,1.861670196
5.272423089,2.544471443,token_74,0,0,0,0,0,0,0,0.101960053,5.34725073,2.469643801
7.232187942,0.336171433,token_74,1,7.26318264,5.013157845,7.838378906,0.11,0,0.02,0.107587128,5.062162422,2.776216485
6.396812856,1.234046519,token_74,0,0,0,0,0,0,0,0.105838998,6.480975457,1.149883918
6.329002045,1.358497955,token_74,0,0,0,0,0,0,0,0.105470338,6.404137373,1.283362627
4.58045987,2.669051848,token_75,0,0,0,0,0,0,0,0.148062954,4.65817304,2.591338679
4.840860836,2.346639164,token_75,0,0,0,0,0,0,0,0.147349979,4.919862993,2.267637007
5.165870868,2.124168195,token_75,0,0,0,0,0,0,0,0.145975864,5.244154319,2.045884743
5.265923098,2.370795652,token_75,0,0,0,0,0,0,0,0.15026513,5.347854838,2.288863912
4.775321677,2.921455666,token_75,0,0,0,0,0,0,0,0.145039045,4.849490009,2.847287335
5.118588835,2.683168977,token_75,0,0,0,0,0,0,0,0.146561142,5.192038648,2.609719165
5.940733857,1.973816924,token_75,0,0,0,0,0,0,0,0.148732091,6.017951176,1.896599606
5.909415163,1.648690306,token_75,0,0,0,0,0,0,0,0.146966204,5.990050957,1.568054512
5.876208209,1.395276166,token_75,1,5.934057236,4.134898186,7.124023438,0.17,0.01,0.04,0.15500677,4.156147115,2.967876323
5.331085533,2.171844155,token_75,0,0,0,0,0,0,0,0.14491251,5.410090804,2.092838883
5.84891881,1.811725721,token_75,0,0,0,0,0,0,0,0.14970772,5.926634379,1.734010153
6.161870137,1.412836894,token_75,0,0,0,0,0,0,0,0.146473264,6.241157778,1.333549254
6.046628125,1.723879687,token_75,0,0,0,0,0,0,0,0.148829257,6.125905864,1.644601949
6.587807558,1.184165098,token_75,0,0,0,0,0,0,0,0.150218747,6.673986807,1.097985849
5.119398482,2.739976518,token_75,0,0,0,0,0,0,0,0.147320548,5.183937415,2.675437585
6.837599374,1.085252188,token_75,0,0,0,0,0,0,0,0.147636918,6.913664542,1.00918702
7.006911002,0.984788217,token_75,0,0,0,0,0,0,0,0.147456697,7.080305427,0.911393791
5.165999964,2.871597692,token_75,0,0,0,0,0,0,0,0.146992058,5.255231507,2.782366149
5.415981248,2.212436721,token_75,0,0,0,0,0,0,0,0.152131986,5.492694773,2.135723196
5.605118394,2.236678481,token_75,0,0,0,0,0,0,0,0.146492777,5.670823969,2.170972906
6.550795026,1.302720599,token_75,0,0,0,0,0,0,0,0.14579092,6.621585965,1.23192966
7.089698263,0.7472158,token_75,0,0,0,0,0,0,0,0.147381617,7.170707442,0.666206621
6.628430128,1.193347216,token_75,0,0,0,0,0,0,0,0.146413812,6.703529574,1.11824777
6.74206508,0.889770858,token_75,0,0,0,0,0,0,0,0.145887471,6.817921869,0.813914068
5.767129868,1.92769435,token_75,0,0,0,0,0,0,0,0.145910066,5.850425906,1.844398312
5.386398077,2.329910517,token_75,0,0,0,0,0,0,0,0.146305472,5.46927461,2.247033983
6.434154049,1.37785767,token_75,0,0,0,0,0,0,0,0.146313015,6.510807484,1.301204234
6.257152997,1.619800128,token_75,0,0,0,0,0,0,0,0.147189274,6.333501093,1.543452032
6.992990866,0.887868509,token_75,0,0,0,0,0,0,0,0.146559264,7.069865644,0.810993731
5.395866871,2.298957348,token_75,0,0,0,0,0,0,0,0.146119092,5.475984395,2.218839824
4.65817304,2.591338679,token_76,0,0,0,0,0,0,0,0.085108151,4.697856441,2.551655278
4.798759669,2.388740331,token_76,0,0,0,0,0,0,0,0.086724431,4.840860836,2.346639164
5.074927278,2.283959441,token_76,0,0,0,0,0,0,0,0.085747786,5.11735487,2.241531849
5.489732146,2.068373322,token_76,0,0,0,0,0,0,0,0.083649598,5.53172671,2.026378758
5.802376285,1.894401059,token_76,0,0,0,0,0,0,0,0.084721652,5.843220226,1.853557117
5.835671715,2.050558753,token_76,0,0,0,0,0,0,0,0.086104299,5.882896289,2.00333418
5.742126748,2.160217002,token_76,0,0,0,0,0,0,0,0.086379455,5.794411883,2.107931867
4.898463331,2.907689013,token_76,0,0,0,0,0,0,0,0.087162877,4.939379103,2.86677324
5.100529648,2.023493789,token_76,0,0,0,0,0,0,0,0.084938645,5.143040985,1.980982453
4.497331381,2.948957682,token_76,0,0,0,0,0,0,0,0.085044517,4.52845154,2.917837523
6.414098255,1.173304088,token_76,1,6.445831299,4.354836464,7.609375,0.13,0,0.02,0.086988199,4.373093486,3.236281514
6.241157778,1.333549254,token_76,0,0,0,0,0,0,0,0.086133397,6.286330625,1.288376406
5.680494197,2.049486272,token_76,0,0,0,0,0,0,0,0.085091513,5.726283222,2.003697246
6.060382098,1.715008527,token_76,0,0,0,0,0,0,0,0.080011413,6.094678469,1.680712156
5.999635838,1.897336818,token_76,0,0,0,0,0,0,0,0.085650527,6.048494101,1.848478556
5.091719955,2.879471451,token_76,0,0,0,0,0,0,0,0.087319275,5.146137804,2.825053602
6.08030697,1.929946937,token_76,0,0,0,0,0,0,0,0.085574762,6.131511107,1.878742799
7.395149432,0.642448224,token_76,0,0,0,0,0,0,0,0.084778728,7.448298834,0.589298822
6.172397733,1.513149142,token_76,0,0,0,0,0,0,0,0.085292309,6.221366778,1.464180097
6.626123771,1.161473885,token_76,0,0,0,0,0,0,0,0.084761108,6.661681361,1.125916295
6.241563164,1.49037043,token_76,0,0,0,0,0,0,0,0.085081753,6.278248727,1.453684866
7.043887332,0.846249387,token_76,0,0,0,0,0,0,0,0.084381712,7.094933964,0.795202754
6.589506052,1.221040823,token_76,0,0,0,0,0,0,0,0.085950015,6.63520769,1.175339185
6.921062194,0.934894837,token_76,0,0,0,0,0,0,0,0.084725138,6.958923459,0.897033572
6.300356574,1.597592644,token_76,0,0,0,0,0,0,0,0.084318157,6.350209698,1.547739521
6.825211607,0.999007143,token_76,0,0,0,0,0,0,0,0.086460894,6.875203267,0.949015483
5.63332282,2.178688899,token_76,0,0,0,0,0,0,0,0.078822148,5.683523163,2.128488556
6.839479856,0.987668581,token_76,0,0,0,0,0,0,0,0.084626616,6.887137137,0.9400113
6.980834246,0.945923567,token_76,0,0,0,0,0,0,0,0.084249473,7.020102568,0.906655245
6.159431115,1.528068885,token_76,0,0,0,0,0,0,0,0.085538344,6.200769216,1.486730784
4.697856441,2.551655278,token_77,0,0,0,0,0,0,0,0.10864437,4.757881038,2.491630681
4.607781664,1.691534743,token_77,0,0,0,0,0,0,0,0.109884619,4.661650419,1.637665987
4.695925057,2.609250724,token_77,0,0,0,0,0,0,0,0.109145302,4.755105652,2.550070129
4.95296187,2.720866255,token_77,0,0,0,0,0,0,0,0.111293836,5.016894184,2.656933941
4.445350319,3.324180931,token_77,0,0,0,0,0,0,0,0.108016527,4.489909753,3.279621497
4.579875186,3.221882626,token_77,0,0,0,0,0,0,0,0.107674495,4.644816935,3.156940877
4.50491786,3.409632921,token_77,0,0,0,0,0,0,0,0.108885586,4.563137315,3.351413466
5.096332245,2.118511505,token_77,0,0,0,0,0,0,0,0.107784286,5.153967947,2.060875803
5.281379662,2.09069065,token_77,0,0,0,0,0,0,0,0.110202331,5.339142978,2.032927334
4.534745671,3.052656673,token_77,0,0,0,0,0,0,0,0.10807234,4.587525129,2.999877214
4.602791272,3.043204822,token_77,0,0,0,0,0,0,0,0.108877793,4.655757047,2.990239047
5.4820555,2.223510906,token_77,0,0,0,0,0,0,0,0.107952089,5.537541643,2.168024763
6.00143455,1.710967794,token_77,0,0,0,0,0,0,0,0.109140465,6.063071385,1.649330959
5.793291412,1.951337494,token_77,0,0,0,0,0,0,0,0.109839711,5.850207686,1.89442122
4.903492279,2.965648346,token_77,0,0,0,0,0,0,0,0.111092369,4.951204509,2.917936116
5.082048953,2.813947141,token_77,0,0,0,0,0,0,0,0.108821422,5.13487158,2.761124514
7.208454125,0.790081032,token_77,0,0,0,0,0,0,0,0.113019337,7.270994328,0.727540828
6.279326811,1.744110689,token_77,0,0,0,0,0,0,0,0.109744081,6.336926281,1.686511219
6.221366778,1.464180097,token_77,0,0,0,0,0,0,0,0.107509981,6.281160861,1.404386014
5.558791392,2.283005483,token_77,0,0,0,0,0,0,0,0.108290016,5.605118394,2.236678481
5.8173448,1.914588794,token_77,0,0,0,0,0,0,0,0.109570615,5.883150756,1.848782837
6.985739753,0.904396966,token_77,0,0,0,0,0,0,0,0.108607097,7.043887332,0.846249387
6.982670069,0.839107275,token_77,0,0,0,0,0,0,0,0.108589375,7.034796603,0.786980741
5.864561297,1.767274641,token_77,0,0,0,0,0,0,0,0.108385458,5.915782198,1.716053739
5.530230217,2.187543221,token_77,0,0,0,0,0,0,0,0.107756869,5.583400674,2.134372763
6.288672574,1.478905551,token_77,0,0,0,0,0,0,0,0.108810686,6.346398026,1.421180099
6.16878558,1.648108952,token_77,0,0,0,0,0,0,0,0.108931457,6.228833333,1.588061199
6.938680336,0.942179039,token_77,0,0,0,0,0,0,0,0.108764774,6.992990866,0.887868509
6.29213836,1.338721015,token_77,0,0,0,0,0,0,0,0.114294101,6.354065433,1.276793942
5.252549015,2.220107235,token_77,0,0,0,0,0,0,0,0.108156726,5.304689407,2.167966843
4.757881038,2.491630681,token_78,0,0,0,0,0,0,0,0.108602076,4.84111096,2.408400759
4.793083541,2.456428178,token_78,0,0,0,0,0,0,0,0.109250109,4.873216972,2.376294747
4.834146358,2.673666142,token_78,0,0,0,0,0,0,0,0.107765245,4.913066819,2.594745681
6.005905733,1.667922392,token_78,1,6.068675995,4.133990288,7.67578125,0.2,0,0.03,0.112617027,4.146201082,3.529580168
5.403868429,2.271912821,token_78,0,0,0,0,0,0,0,0.1083732,5.489240795,2.186540455
4.388655029,3.49757544,token_78,0,0,0,0,0,0,0,0.100571328,4.467914075,3.418316394
5.91144859,1.99089516,token_78,0,0,0,0,0,0,0,0.107759136,5.988156401,1.914187349
5.47905957,1.93500293,token_78,0,0,0,0,0,0,0,0.109308993,5.566440538,1.847621962
5.755696528,1.459147222,token_78,0,0,0,0,0,0,0,0.108118982,5.835628346,1.379215404
5.617632657,1.80326578,token_78,0,0,0,0,0,0,0,0.107275187,5.690680951,1.730217487
6.177385338,1.431989662,token_78,0,0,0,0,0,0,0,0.1093508,6.254337803,1.355037197
5.110288531,2.619691938,token_78,0,0,0,0,0,0,0,0.107936389,5.183936201,2.546044268
5.85193079,1.878049679,token_78,0,0,0,0,0,0,0,0.102566104,5.928225718,1.80175475
4.975143731,2.769485176,token_78,0,0,0,0,0,0,0,0.117611351,5.046003573,2.698625334
6.75406751,1.10530749,token_78,0,0,0,0,0,0,0,0.108235556,6.833977632,1.025397368
5.402985431,2.521819256,token_78,0,0,0,0,0,0,0,0.107300962,5.480259597,2.44454509
6.110140108,1.906461455,token_78,0,0,0,0,0,0,0,0.109038892,6.189812548,1.826789014
7.136040673,0.887396827,token_78,0,0,0,0,0,0,0,0.10257889,7.211004831,0.812432669
5.131182812,2.571942188,token_78,0,0,0,0,0,0,0,0.108403125,5.212881789,2.490243211
6.829169475,0.885674275,token_78,0,0,0,0,0,0,0,0.108101923,6.919833705,0.795010045
6.162574336,1.569359258,token_78,0,0,0,0,0,0,0,0.107913317,6.241563164,1.49037043
5.809552431,1.983416319,token_78,0,0,0,0,0,0,0,0.108507027,5.879811443,1.913157307
6.48634769,1.335429654,token_78,0,0,0,0,0,0,0,0.108530659,6.563322134,1.258455209
5.426403038,2.457386024,token_78,0,0,0,0,0,0,0,0.107986911,5.494386002,2.38940306
6.662744232,1.2322753,token_78,0,0,0,0,0,0,0,0.108381527,6.735623799,1.159395732
6.23607707,1.480231524,token_78,0,0,0,0,0,0,0,0.107329064,6.314249262,1.402059332
5.487339437,2.329555094,token_78,0,0,0,0,0,0,0,0.099976996,5.570928387,2.245966144
6.481575973,1.395377152,token_78,0,0,0,0,0,0,0,0.108166973,6.562906988,1.314046137
5.312954456,2.317904919,token_78,0,0,0,0,0,0,0,0.108949142,5.397618659,2.233240716
5.850939155,1.621717095,token_78,0,0,0,0,0,0,0,0.107676631,5.932824433,1.539831817
4.84111096,2.408400759,token_79,0,0,0,0,0,0,0,0.118260018,4.903834291,2.345677428
5.013592742,2.140215851,token_79,0,0,0,0,0,0,0,0.118279872,5.074228838,2.079579756
5.699016832,1.850787856,token_79,0,0,0,0,0,0,0,0.117084227,5.767373495,1.782431193
4.565813012,3.108015113,token_79,0,0,0,0,0,0,0,0.119293155,4.629348606,3.044479519
5.61271517,2.06306608,token_79,0,0,0,0,0,0,0,0.12339133,5.679361187,1.996420063
6.104203619,1.720991693,token_79,0,0,0,0,0,0,0,0.117439027,6.162942261,1.662253052
5.184340656,2.718003094,token_79,0,0,0,0,0,0,0,0.118441381,5.243462831,2.658880919
4.279225387,3.182200395,token_79,0,0,0,0,0,0,0,0.119314932,4.336560361,3.12486542
5.65239954,1.619084835,token_79,0,0,0,0,0,0,0,0.118167659,5.716869704,1.554614671
5.690680951,1.730217487,token_79,0,0,0,0,0,0,0,0.118135266,5.755677834,1.665220603
5.284844466,2.432928972,token_79,0,0,0,0,0,0,0,0.120206209,5.346892431,2.370881006
5.074128866,2.606046915,token_79,0,0,0,0,0,0,0,0.118847156,5.137077369,2.543098412
6.677465081,1.056421638,token_79,0,0,0,0,0,0,0,0.121339813,6.741089724,0.992796995
4.857674912,2.917715713,token_79,0,0,0,0,0,0,0,0.118552182,4.914548784,2.860841841
5.436550885,2.460421771,token_79,0,0,0,0,0,0,0,0.118473225,5.500421725,2.396550931
5.111671098,2.811180465,token_79,0,0,0,0,0,0,0,0.118467711,5.18776796,2.735083602
6.912155606,1.079543613,token_79,0,0,0,0,0,0,0,0.118203153,6.972785681,1.018913537
7.115309328,0.901292235,token_79,0,0,0,0,0,0,0,0.119102445,7.185212009,0.831389554
5.212881789,2.490243211,token_79,0,0,0,0,0,0,0,0.118477104,5.271068841,2.432056159
5.311765864,2.486085698,token_79,0,0,0,0,0,0,0,0.116439027,5.377759725,2.420091838
6.955159247,0.970622003,token_79,0,0,0,0,0,0,0,0.119380862,7.023820363,0.901960887
5.851132944,1.985781118,token_79,0,0,0,0,0,0,0,0.118142933,5.905171372,1.931742691
6.091546498,1.758551158,token_79,0,0,0,0,0,0,0,0.117665373,6.150866471,1.699231185
6.995484069,0.815062806,token_79,0,0,0,0,0,0,0,0.11808974,7.05958534,0.750961535
6.16967462,1.725344911,token_79,0,0,0,0,0,0,0,0.11767625,6.23976557,1.655253962
5.087648481,2.736570269,token_79,0,0,0,0,0,0,0,0.119040566,5.141227506,2.682991244
7.038360737,0.760467388,token_79,0,0,0,0,0,0,0,0.118301468,7.109061792,0.689766333
6.500376292,1.380483083,token_79,0,0,0,0,0,0,0,0.118943991,6.564677611,1.316181764
7.090362661,0.814422496,token_79,0,0,0,0,0,0,0,0.118095637,7.151698656,0.7530865
6.030919641,1.490564734,token_79,0,0,0,0,0,0,0,0.118765592,6.093357272,1.428127103
4.977154769,2.27235695,token_8,1,5.055250168,4.142315865,7.249511719,0.19,0,0.07,0.154474218,4.168083467,3.081428252
5.117468588,2.070031412,token_8,0,0,0,0,0,0,0,0.130773919,5.211003378,1.976496622
4.913066819,2.594745681,token_8,0,0,0,0,0,0,0,0.140085589,5.014542982,2.493269518
5.789367996,1.847350754,token_8,0,0,0,0,0,0,0,0.129950542,5.891766384,1.744952366
5.461620681,2.264453538,token_8,0,0,0,0,0,0,0,0.129709868,5.559144966,2.166929252
5.770687446,2.09112896,token_8,0,0,0,0,0,0,0,0.128691773,5.871744409,1.990071997
5.643307507,2.259036243,token_8,0,0,0,0,0,0,0,0.130809819,5.742124788,2.160218962
6.172908068,1.385197401,token_8,1,6.191541672,4.102655411,7.335449219,0.1,0.01,0.02,0.128142545,4.175270133,3.160179086
5.769716084,1.501768291,token_8,0,0,0,0,0,0,0,0.128388809,5.876208209,1.395276166
5.30510848,2.262274332,token_8,0,0,0,0,0,0,0,0.128906103,5.406362578,2.161020234
5.739877,1.920767531,token_8,0,0,0,0,0,0,0,0.131743728,5.84891881,1.811725721
5.122386523,2.583179884,token_8,0,0,0,0,0,0,0,0.129880629,5.215404995,2.490161411
6.649363652,1.063038692,token_8,0,0,0,0,0,0,0,0.13010362,6.748017065,0.964385279
7.055155627,0.748067029,token_8,1,7.073182106,4.823778152,7.814453125,0.09,0,0.01,0.130592952,4.90254093,2.911912195
5.807215422,2.089757234,token_8,0,0,0,0,0,0,0,0.129728167,5.904919595,1.992053062
5.185499623,2.71049647,token_8,0,0,0,0,0,0,0,0.129795155,5.273437545,2.622558549
7.093284875,0.877906531,token_8,0,0,0,0,0,0,0,0.130724615,7.18404796,0.787143447
7.254394643,0.533203013,token_8,1,7.304145813,4.854635239,7.762207031,0.16,0,0.03,0.131595279,4.902511187,2.859695844
5.963964842,1.628320314,token_8,0,0,0,0,0,0,0,0.129994383,6.067561276,1.52472388
6.98880095,0.809050612,token_8,0,0,0,0,0,0,0,0.128804866,7.085456088,0.712395474
6.952445596,0.779487997,token_8,0,0,0,0,0,0,0,0.129421762,7.058180526,0.673753068
6.890164837,0.999971882,token_8,0,0,0,0,0,0,0,0.129829643,6.985739753,0.904396966
6.439685084,1.410412572,token_8,0,0,0,0,0,0,0,0.129650392,6.534645945,1.315451711
5.776070081,1.855765857,token_8,0,0,0,0,0,0,0,0.129451839,5.864561297,1.767274641
6.521012947,0.920881584,token_8,0,0,0,0,0,0,0,0.129474404,6.615797587,0.826096945
7.326229662,0.472110182,token_8,1,7.375382423,5.02696228,7.82421875,0.14,0,0.02,0.13101366,5.076948784,2.747269966
6.01580593,1.801088601,token_8,0,0,0,0,0,0,0,0.129887373,6.109094419,1.707800113
6.287273176,1.539875261,token_8,0,0,0,0,0,0,0,0.128857995,6.393264011,1.433884427
7.069865644,0.810993731,token_8,0,0,0,0,0,0,0,0.129920092,7.160461329,0.720398046
6.520524763,0.952131487,token_8,0,0,0,0,0,0,0,0.134770687,6.632436737,0.840219513
4.903834291,2.345677428,token_80,0,0,0,0,0,0,0,0.125610473,4.988307409,2.26120431
4.513786338,2.719123818,token_80,0,0,0,0,0,0,0,0.128000612,4.600030929,2.632879227
4.622173503,2.927631184,token_80,0,0,0,0,0,0,0,0.127105455,4.708342567,2.84146212
4.485891953,3.187936172,token_80,0,0,0,0,0,0,0,0.127786201,4.565813012,3.108015113
5.804416582,1.973903731,token_80,0,0,0,0,0,0,0,0.126172062,5.902185909,1.876134403
4.657522641,3.228707828,token_80,0,0,0,0,0,0,0,0.123239016,4.756554268,3.1296762
4.43469961,3.371452734,token_80,0,0,0,0,0,0,0,0.127912975,4.516493015,3.289659329
4.743186109,2.670876391,token_80,0,0,0,0,0,0,0,0.125442888,4.813103899,2.600958601
4.729916528,2.541567847,token_80,0,0,0,0,0,0,0,0.123972874,4.815502048,2.455982327
5.661345102,1.910920523,token_80,0,0,0,0,0,0,0,0.124190388,5.739350095,1.83291553
5.543579817,2.102416277,token_80,0,0,0,0,0,0,0,0.126889131,5.62646652,2.019529574
5.285403498,2.43236994,token_80,0,0,0,0,0,0,0,0.128833268,5.372106232,2.345667206
6.888353221,0.823560841,token_80,0,0,0,0,0,0,0,0.156225643,6.976211786,0.735702276
5.947989389,1.855233267,token_80,0,0,0,0,0,0,0,0.13398008,6.038098633,1.765124023
6.892736673,0.966638327,token_80,0,0,0,0,0,0,0,0.13153972,6.97799702,0.88137798
4.941658951,3.010977767,token_80,0,0,0,0,0,0,0,0.135493173,5.019000143,2.933636576
6.811190464,1.160000943,token_80,0,0,0,0,0,0,0,0.125032461,6.898132116,1.073059291
5.07819324,2.959404416,token_80,0,0,0,0,0,0,0,0.125669942,5.165999964,2.871597692
6.085662544,1.599884331,token_80,0,0,0,0,0,0,0,0.12410914,6.172397733,1.513149142
5.64063298,2.157218583,token_80,0,0,0,0,0,0,0,0.125140417,5.725183703,2.072667859
5.804296501,2.12587928,token_80,0,0,0,0,0,0,0,0.125286103,5.887747727,2.042428054
6.906711265,0.97024186,token_80,0,0,0,0,0,0,0,0.125566814,6.988601752,0.888351373
5.034719497,2.853952378,token_80,0,0,0,0,0,0,0,0.124900377,5.109428786,2.779243089
5.618207797,2.250932828,token_80,0,0,0,0,0,0,0,0.127690172,5.698188268,2.170952357
5.166492783,2.731456436,token_80,0,0,0,0,0,0,0,0.125040791,5.23637946,2.661569759
5.450251617,2.373967133,token_80,0,0,0,0,0,0,0,0.125165623,5.537650287,2.286568463
6.151333913,1.660677806,token_80,0,0,0,0,0,0,0,0.125030134,6.233987942,1.578023776
6.564679734,1.316179641,token_80,0,0,0,0,0,0,0,0.126613224,6.640336961,1.240522414
7.392781802,0.534464292,token_80,0,0,0,0,0,0,0,0.125000975,7.476897307,0.450348787
5.314320192,2.380504027,token_80,0,0,0,0,0,0,0,0.125303905,5.395838059,2.298986159
4.988307409,2.26120431,token_81,0,0,0,0,0,0,0,0.225263216,5.104821891,2.144689828
4.555852205,2.693659514,token_81,0,0,0,0,0,0,0,0.224457132,4.669197276,2.580314443
4.675701186,2.775470689,token_81,0,0,0,0,0,0,0,0.226583041,4.791063495,2.66010838
5.891766384,1.744952366,token_81,0,0,0,0,0,0,0,0.224316995,6.012004972,1.624713778
5.283933751,2.391847499,token_81,0,0,0,0,0,0,0,0.22965065,5.403868429,2.271912821
4.944603167,2.886939801,token_81,0,0,0,0,0,0,0,0.222496827,5.06135913,2.770183839
5.015680738,2.886663012,token_81,0,0,0,0,0,0,0,0.223077634,5.133859113,2.768484637
4.521450959,2.693392791,token_81,0,0,0,0,0,0,0,0.227980178,4.628225528,2.586618222
4.231738321,3.039746054,token_81,0,0,0,0,0,0,0,0.225474032,4.338227414,2.933256961
5.565100148,2.002282664,token_81,0,0,0,0,0,0,0,0.223432924,5.679658294,1.887724519
5.501352414,2.216421023,token_81,0,0,0,0,0,0,0,0.224707987,5.614743307,2.10303013
6.4283318,1.251843981,token_81,0,0,0,0,0,0,0,0.223804189,6.547479607,1.132696174
5.875685014,1.83671733,token_81,0,0,0,0,0,0,0,0.223441101,6.00143455,1.710967794
5.326131776,2.44584088,token_81,0,0,0,0,0,0,0,0.226964966,5.443518847,2.328453809
5.592291549,2.267083451,token_81,0,0,0,0,0,0,0,0.223883394,5.713097759,2.146277241
5.273437545,2.622558549,token_81,0,0,0,0,0,0,0,0.245207511,5.379012749,2.516983345
7.216078222,0.775620997,token_81,1,7.307627678,4.887830734,7.998535156,0.23,0,0.03,0.232532383,4.915214948,3.083320208
5.141441651,2.485023193,token_81,0,0,0,0,0,0,0,0.219623391,5.265860513,2.360604331
6.580689557,0.900267474,token_81,0,0,0,0,0,0,0,0.224296851,6.699039936,0.781917095
5.197712108,2.589885548,token_81,0,0,0,0,0,0,0,0.224499347,5.304206461,2.483391196
6.70329687,1.14045313,token_81,0,0,0,0,0,0,0,0.222603898,6.825926326,1.017823674
5.87302506,2.02931869,token_81,0,0,0,0,0,0,0,0.227306643,5.990432352,1.911911398
6.106317021,1.772100948,token_81,0,0,0,0,0,0,0,0.224472978,6.223651029,1.65476694
6.786765218,1.050148845,token_81,0,0,0,0,0,0,0,0.223699726,6.902571648,0.934342414
6.583628938,1.1341445,token_81,0,0,0,0,0,0,0,0.222861169,6.709617548,1.00815589
6.190074444,1.634144306,token_81,0,0,0,0,0,0,0,0.228780103,6.304564089,1.519654661
5.387420259,2.465607084,token_81,0,0,0,0,0,0,0,0.222595997,5.500817902,2.352209441
6.139129564,1.737823561,token_81,0,0,0,0,0,0,0,0.223176871,6.257152997,1.619800128
